return ID --> return ID(<...>)$327$312$0,9541284403669725$0,9541284403669725$1,0$00:00:03,792
ID.ID(<...>) --> ID.ID.ID(<...>)$1750$1448$0,8274285714285714$0,8274285714285714$0,5$00:00:04,874
ID = ID.ID<0>(<...>) --> ID.ID<0>(<...>)$353$301$0,8526912181303116$0,8526912181303116$1,0$00:00:04,574
ID<0>(<...>) --> ID.ID<0>(<...>)$625$543$0,8688$0,8688$1,0$00:00:04,392
ID<0>(EXPR) --> ID<0>(EXPR % (ID, ID.ID))$326$25$0,07668711656441718$0,07668711656441718$2,3474178403755868E-4$00:00:03,669
if ID: --> if ID and ID(EXPR):$7$7$1,0$1,0$1,0$00:00:04,609
if ID<0>: --> if ID<0> or EXPR:$48$48$1,0$1,0$1,0$00:00:02,964
ID<0>.ID() --> ID<0>.ID(<...>)$6706$902$0,13450641216820758$0,13450641216820758$1,0$00:00:04,340
ID = ID.ID<0>(<...>) --> ID = ID.ID.ID<0>(<...>)$1138$1000$0,8787346221441125$0,8787346221441125$0,5$00:00:06,776
ID = ID.ID<0>(EXPR) --> ID = ID.ID<0>(EXPR, EXPR)$525$522$0,9942857142857143$0,9942857142857143$0,5$00:00:10,032
