return ID --> return LT$1972$1599$0,8108519269776876$0,8108519269776876$1,0$00:00:01,089
if ID: --> if ID and ID:$46$46$1,0$1,0$1,0$00:00:02,131
ID.ID(DOWN) --> ID.ID(DOWN)$75$75$1,0$1,0$1,0$00:00:01,510
return ID.ID --> return LT$83$71$0,8554216867469879$0,8554216867469879$1,0$00:00:01,232
self.ID.ID() --> self.ID.ID()$735$722$0,9823129251700681$0,9823129251700681$1,0$00:00:01,911
out = ID<0>.ID(response) --> ID<0>.ID(response)$8$8$1,0$1,0$1,0$00:00:01,182
return ID.ID(LT) --> return ID.ID(LT)$677$611$0,9025110782865583$0,9025110782865583$1,0$00:00:03,140
ID.ID.ID(LT) --> ID.ID.ID(LT)$2033$1686$0,8293162813575996$0,8293162813575996$1,0$00:00:01,910
if ID: --> if ID or ID:$33$33$1,0$1,0$1,0$00:00:01,933
ID<0>.ID(X_COLOR, Y_COLOR) --> ID<0>.ID(X_COLOR, Y_COLOR)$74$74$1,0$1,0$1,0$00:00:01,642
return self.ID --> return LT$47$40$0,851063829787234$0,851063829787234$1,0$00:00:01,199
self.ID(ID) --> self.blob_writer.ID(ID)$2$2$1,0$1,0$1,0$00:00:01,728
items = ID.ID<0>() --> ID.ID<0>()\nitems = rcol.items$5$5$1,0$1,0$0,3333333333333333$00:00:01,025
ID<0>(0) --> ID.ID<0>(0)$8$8$1,0$1,0$1,0$00:00:02,265
ID<0>('Epoch %d' % ID) --> ID<0>('Epoch %d out of %d' % (ID, self.nb_epoch))$1$1$1,0$1,0$1,0$00:00:01,477
if ID: --> if ID and ID("license"):$1$1$1,0$1,0$1,0$00:00:01,547
if ID<0>: --> if ID<0> or ID.settings['download_mirrors']:$1$1$1,0$1,0$1,0$00:00:01,405
ID<0>.to_gpu() --> ID<0>.ID(device)$8$8$1,0$1,0$1,0$00:00:01,728
pg = p.ID<0>() --> pg = p.ID.ID<0>()$2$2$1,0$1,0$1,0$00:00:01,238
outcome = ID.ID<0>(self) --> outcome = ID.ID<0>(self, False)$2$2$1,0$1,0$1,0$00:00:01,344
return EXPR --> return EXPR$28046$4777$0,17032731940383655$0,9554$1,0$00:00:01,299
if EXPR: --> if ID and ID:$47$47$1,0$1,0$1,0$00:00:01,506
while EXPR: <...> --> while EXPR: <...>$354$137$0,3870056497175141$0,3870056497175141$0,2$00:00:01,670
return ID.ID(<...>) --> return EXPR$6839$3655$0,5344348588974996$0,731$1,0$00:00:01,371
ID.ID.ID(<...>) --> self.ID.ID()$788$57$0,07233502538071065$0,07233502538071065$0,5$00:00:02,007
ID = ID<0>.ID(<...>) --> ID<0>.ID(<...>)$541$136$0,2513863216266174$0,2513863216266174$0,125$00:00:01,527
ID.ID(<...>) --> ID.ID()$6809$420$0,061683066529593183$0,084$1,0$00:00:01,681
ID.ID() --> ID.ID(<...>)$7130$826$0,11584852734922861$0,1652$1,0$00:00:01,256
if EXPR: --> if ID or ID:$37$37$1,0$1,0$1,0$00:00:01,720
return ID<0>.ID(EXPR) --> return ID<0>.ID(EXPR)$1139$858$0,7532923617208077$0,7532923617208077$1,0$00:00:02,266
return ID --> return ID(<...>)$327$246$0,7522935779816514$0,7522935779816514$1,0$00:00:01,641
ID.ID(<...>) --> ID.ID.ID(<...>)$1750$856$0,48914285714285716$0,48914285714285716$0,1111111111111111$00:00:01,490
ID = ID.ID<0>(<...>) --> ID.ID<0>(<...>)$353$132$0,37393767705382436$0,37393767705382436$0,125$00:00:01,971
ID<0>(<...>) --> ID.ID<0>(<...>)$625$376$0,6016$0,6016$1,0$00:00:01,186
ID<0>(EXPR) --> ID<0>(EXPR % (ID, ID.ID))$326$1$0,003067484662576687$0,003067484662576687$0,02127659574468085$00:00:01,951
if ID: --> if ID and ID(EXPR):$7$7$1,0$1,0$1,0$00:00:01,811
if ID<0>: --> if ID<0> or EXPR:$48$48$1,0$1,0$1,0$00:00:01,797
ID<0>.ID() --> ID<0>.ID(<...>)$6706$699$0,10423501342081717$0,1398$1,0$00:00:01,452
ID = ID.ID<0>(<...>) --> ID = ID.ID.ID<0>(<...>)$1138$794$0,6977152899824253$0,6977152899824253$0,1$00:00:02,345
ID = ID.ID<0>(EXPR) --> ID = ID.ID<0>(EXPR, EXPR)$525$372$0,7085714285714285$0,7085714285714285$1,0$00:00:03,084
