ID.ID.ID(LT) --> ID.ID.ID(LT)$2033$1732$0,8519429414658141$0,8519429414658141$1,0$00:00:03,154
if ID: --> if ID or ID:$33$33$1,0$1,0$1,0$00:00:02,224
ID<0>.ID(X_COLOR, Y_COLOR) --> ID<0>.ID(X_COLOR, Y_COLOR)$74$74$1,0$1,0$1,0$00:00:02,882
return self.ID --> return LT$47$40$0,851063829787234$0,851063829787234$1,0$00:00:02,066
self.ID(ID) --> self.blob_writer.ID(ID)$2$2$1,0$1,0$1,0$00:00:02,865
items = ID.ID<0>() --> ID.ID<0>()\nitems = rcol.items$5$5$1,0$1,0$1,0$00:00:01,970
ID<0>(0) --> ID.ID<0>(0)$8$8$1,0$1,0$1,0$00:00:03,028
ID<0>('Epoch %d' % ID) --> ID<0>('Epoch %d out of %d' % (ID, self.nb_epoch))$1$1$1,0$1,0$1,0$00:00:02,170
if ID: --> if ID and ID("license"):$1$1$1,0$1,0$1,0$00:00:02,047
if ID<0>: --> if ID<0> or ID.settings['download_mirrors']:$1$1$1,0$1,0$1,0$00:00:02,471
ID<0>.to_gpu() --> ID<0>.ID(device)$8$8$1,0$1,0$1,0$00:00:02,034
pg = p.ID<0>() --> pg = p.ID.ID<0>()$2$2$1,0$1,0$1,0$00:00:02,674
outcome = ID.ID<0>(self) --> outcome = ID.ID<0>(self, False)$2$2$1,0$1,0$1,0$00:00:02,071
return EXPR --> return EXPR$28046$4768$0,1700064180275262$0,9536$1,0$00:00:02,440
if EXPR: --> if ID and ID:$47$47$1,0$1,0$1,0$00:00:02,194
while EXPR: <...> --> while EXPR: <...>$354$354$1,0$1,0$1,0$00:00:02,737
return ID.ID(<...>) --> return EXPR$6839$3801$0,5557830092118731$0,7602$1,0$00:00:02,139
ID.ID.ID(<...>) --> self.ID.ID()$788$56$0,07106598984771574$0,07106598984771574$0,25$00:00:02,614
ID = ID<0>.ID(<...>) --> ID<0>.ID(<...>)$541$358$0,6617375231053605$0,6617375231053605$1,0$00:00:02,552
ID.ID(<...>) --> ID.ID()$6809$450$0,06608899985313556$0,09$1,0$00:00:02,025
ID.ID() --> ID.ID(<...>)$7130$902$0,126507713884993$0,1804$1,0$00:00:01,994
if EXPR: --> if ID or ID:$37$37$1,0$1,0$1,0$00:00:02,720
return ID<0>.ID(EXPR) --> return ID<0>.ID(EXPR)$1139$1115$0,9789288849868305$0,9789288849868305$1,0$00:00:02,557
return ID --> return ID(<...>)$327$246$0,7522935779816514$0,7522935779816514$1,0$00:00:01,991
ID.ID(<...>) --> ID.ID.ID(<...>)$1750$1087$0,6211428571428571$0,6211428571428571$0,125$00:00:02,742
ID = ID.ID<0>(<...>) --> ID.ID<0>(<...>)$353$278$0,7875354107648725$0,7875354107648725$1,0$00:00:02,186
ID<0>(<...>) --> ID.ID<0>(<...>)$625$422$0,6752$0,6752$1,0$00:00:02,637
ID<0>(EXPR) --> ID<0>(EXPR % (ID, ID.ID))$326$2$0,006134969325153374$0,006134969325153374$2,3929169657812874E-4$00:00:01,956
if ID: --> if ID and ID(EXPR):$7$7$1,0$1,0$1,0$00:00:03,229
if ID<0>: --> if ID<0> or EXPR:$48$48$1,0$1,0$1,0$00:00:02,194
ID<0>.ID() --> ID<0>.ID(<...>)$6706$763$0,11377870563674322$0,1526$1,0$00:00:02,793
ID = ID.ID<0>(<...>) --> ID = ID.ID.ID<0>(<...>)$1138$907$0,79701230228471$0,79701230228471$0,2$00:00:02,743
ID = ID.ID<0>(EXPR) --> ID = ID.ID<0>(EXPR, EXPR)$525$501$0,9542857142857143$0,9542857142857143$1,0$00:00:03,322
