ID("Creating table reference") --> ID("Creating table [unicode_test] reference")$1$1$1,0$1,0$1,0$00:00:02,894
if ID: --> if ID or tools_env_vars:$1$1$1,0$1,0$1,0$00:00:02,742
ID<0>.highlight_columns(X_COLOR, Y_COLOR) --> ID<0>.set_color_columns(X_COLOR, Y_COLOR)$35$35$1,0$1,0$1,0$00:00:03,067
return self.ID --> return None$10$10$1,0$1,0$1,0$00:00:02,723
self.blob_write(ID) --> self.blob_writer.write(ID)$2$2$1,0$1,0$1,0$00:00:03,102
items = rcol.ID<0>() --> rcol.ID<0>()\nitems = rcol.items$5$5$1,0$1,0$1,0$00:00:03,175
ID<0>(0) --> sys.ID<0>(0)$6$6$1,0$1,0$1,0$00:00:03,064
ID<0>('Epoch %d' % epoch) --> ID<0>('Epoch %d out of %d' % (epoch, self.nb_epoch))$1$1$1,0$1,0$1,0$00:00:03,073
if ID: --> if ID and show("license"):$1$1$1,0$1,0$1,0$00:00:06,893
if ID<0>: --> if ID<0> or conf.settings['download_mirrors']:$1$1$1,0$1,0$1,0$00:00:04,857
ID<0>.to_gpu() --> ID<0>.to_device(device)$8$8$1,0$1,0$1,0$00:00:06,213
pg = p.ID<0>() --> pg = p.factory.ID<0>()$2$2$1,0$1,0$1,0$00:00:07,516
outcome = RunExecutor.ID<0>(self) --> outcome = RunExecutor.ID<0>(self, False)$2$2$1,0$1,0$1,0$00:00:06,481
return ID --> return LT$1972$1647$0,8351926977687627$0,8351926977687627$1,0$00:00:06,441
if ID: --> if ID and ID:$46$46$1,0$1,0$1,0$00:00:07,448
ID.ID(DOWN) --> ID.ID(DOWN)$75$75$1,0$1,0$1,0$00:00:07,711
return ID.ID --> return LT$83$73$0,8795180722891566$0,8795180722891566$1,0$00:00:05,635
self.ID.ID() --> self.ID.ID()$735$724$0,9850340136054422$0,9850340136054422$1,0$00:00:07,172
out = ID<0>.ID(response) --> ID<0>.ID(response)$8$8$1,0$1,0$1,0$00:00:08,314
return ID.ID(LT) --> return ID.ID(LT)$677$669$0,9881831610044313$0,9881831610044313$1,0$00:00:09,041
ID.ID.ID(LT) --> ID.ID.ID(LT)$2033$1763$0,8671913428430891$0,8671913428430891$1,0$00:00:05,569
if ID: --> if ID or ID:$33$33$1,0$1,0$1,0$00:00:06,470
ID<0>.ID(X_COLOR, Y_COLOR) --> ID<0>.ID(X_COLOR, Y_COLOR)$74$74$1,0$1,0$1,0$00:00:04,840
return self.ID --> return LT$47$40$0,851063829787234$0,851063829787234$1,0$00:00:03,100
self.ID(ID) --> self.blob_writer.ID(ID)$2$2$1,0$1,0$1,0$00:00:03,278
items = ID.ID<0>() --> ID.ID<0>()\nitems = rcol.items$5$5$1,0$1,0$1,0$00:00:02,810
ID<0>(0) --> ID.ID<0>(0)$8$8$1,0$1,0$1,0$00:00:03,537
ID<0>('Epoch %d' % ID) --> ID<0>('Epoch %d out of %d' % (ID, self.nb_epoch))$1$1$1,0$1,0$1,0$00:00:03,488
if ID: --> if ID and ID("license"):$1$1$1,0$1,0$1,0$00:00:02,935
if ID<0>: --> if ID<0> or ID.settings['download_mirrors']:$1$1$1,0$1,0$1,0$00:00:03,412
ID<0>.to_gpu() --> ID<0>.ID(device)$8$8$1,0$1,0$1,0$00:00:03,274
pg = p.ID<0>() --> pg = p.ID.ID<0>()$2$2$1,0$1,0$1,0$00:00:03,531
outcome = ID.ID<0>(self) --> outcome = ID.ID<0>(self, False)$2$2$1,0$1,0$1,0$00:00:03,495
return EXPR --> return EXPR$28046$4746$0,16922199244098982$0,9492$1,0$00:00:02,802
if EXPR: --> if ID and ID:$47$47$1,0$1,0$1,0$00:00:03,707
while EXPR: <...> --> while EXPR: <...>$354$354$1,0$1,0$1,0$00:00:03,341
return ID.ID(<...>) --> return EXPR$6839$3734$0,5459862553004825$0,7468$1,0$00:00:03,464
ID.ID.ID(<...>) --> self.ID.ID()$788$56$0,07106598984771574$0,07106598984771574$0,5$00:00:03,814
ID = ID<0>.ID(<...>) --> ID<0>.ID(<...>)$541$361$0,66728280961183$0,66728280961183$1,0$00:00:02,917
ID.ID(<...>) --> ID.ID()$6809$473$0,06946688206785137$0,0946$1,0$00:00:02,763
ID.ID() --> ID.ID(<...>)$7130$920$0,12903225806451613$0,184$1,0$00:00:02,746
if EXPR: --> if ID or ID:$37$37$1,0$1,0$1,0$00:00:02,812
return ID<0>.ID(EXPR) --> return ID<0>.ID(EXPR)$1139$1119$0,9824407374890255$0,9824407374890255$0,5$00:00:03,258
return ID --> return ID(<...>)$327$250$0,764525993883792$0,764525993883792$1,0$00:00:02,707
ID.ID(<...>) --> ID.ID.ID(<...>)$1750$1087$0,6211428571428571$0,6211428571428571$0,1$00:00:02,856
ID = ID.ID<0>(<...>) --> ID.ID<0>(<...>)$353$277$0,7847025495750708$0,7847025495750708$1,0$00:00:02,906
ID<0>(<...>) --> ID.ID<0>(<...>)$625$422$0,6752$0,6752$1,0$00:00:02,678
ID<0>(EXPR) --> ID<0>(EXPR % (ID, ID.ID))$326$2$0,006134969325153374$0,006134969325153374$2,3849272597185786E-4$00:00:02,737
if ID: --> if ID and ID(EXPR):$7$7$1,0$1,0$1,0$00:00:02,891
if ID<0>: --> if ID<0> or EXPR:$48$48$1,0$1,0$1,0$00:00:02,861
ID<0>.ID() --> ID<0>.ID(<...>)$6706$776$0,11571726811810319$0,1552$1,0$00:00:02,894
ID = ID.ID<0>(<...>) --> ID = ID.ID.ID<0>(<...>)$1138$917$0,8057996485061512$0,8057996485061512$1,0$00:00:03,171
ID = ID.ID<0>(EXPR) --> ID = ID.ID<0>(EXPR, EXPR)$525$492$0,9371428571428572$0,9371428571428572$0,3333333333333333$00:00:03,793
