if ID<0>: --> if ID<0> or ID.settings['download_mirrors']:$1$1$1,0$1,0$0,002544529262086514$00:00:00,561
ID<0>.to_gpu() --> ID<0>.ID(device)$8$8$1,0$1,0$0,027777777777777776$00:00:00,540
pg = p.ID<0>() --> pg = p.ID.ID<0>()$2$2$1,0$1,0$0,00641025641025641$00:00:00,458
outcome = ID.ID<0>(self) --> outcome = ID.ID<0>(self, False)$2$2$1,0$1,0$0,0053475935828877$00:00:00,724
return EXPR --> return EXPR$28046$4827$0,17211010482778294$0,9654$1,0$00:00:00,405
if EXPR: --> if ID and ID:$47$47$1,0$1,0$0,034482758620689655$00:00:00,825
while EXPR: <...> --> while EXPR: <...>$354$18$0,05084745762711865$0,05084745762711865$0,125$00:00:00,621
return ID.ID(<...>) --> return EXPR$6839$3686$0,5389676853341132$0,7372$1,0$00:00:00,640
ID.ID.ID(<...>) --> self.ID.ID()$788$32$0,04060913705583756$0,04060913705583756$0,006711409395973154$00:00:00,887
ID = ID<0>.ID(<...>) --> ID<0>.ID(<...>)$541$290$0,5360443622920518$0,5360443622920518$0,5$00:00:01,065
ID.ID(<...>) --> ID.ID()$6809$301$0,04420619767954178$0,0602$0,014705882352941176$00:00:00,907
ID.ID() --> ID.ID(<...>)$7130$909$0,12748948106591865$0,1818$0,07142857142857142$00:00:00,887
if EXPR: --> if ID or ID:$37$32$0,8648648648648649$0,8648648648648649$5,688282138794084E-4$00:00:00,682
return ID<0>.ID(EXPR) --> return ID<0>.ID(EXPR)$1139$725$0,636523266022827$0,636523266022827$0,25$00:00:01,898
return ID --> return ID(<...>)$327$76$0,2324159021406728$0,2324159021406728$0,001579778830963665$00:00:00,939
ID.ID(<...>) --> ID.ID.ID(<...>)$1750$890$0,5085714285714286$0,5085714285714286$1,0$00:00:01,027
ID = ID.ID<0>(<...>) --> ID.ID<0>(<...>)$353$218$0,6175637393767706$0,6175637393767706$0,5$00:00:01,145
ID<0>(<...>) --> ID.ID<0>(<...>)$625$130$0,208$0,208$0,3333333333333333$00:00:00,842
ID<0>(EXPR) --> ID<0>(EXPR % (ID, ID.ID))$326$6$0,018404907975460124$0,018404907975460124$2,482005460412013E-4$00:00:01,022
if ID: --> if ID and ID(EXPR):$7$7$1,0$1,0$0,0035335689045936395$00:00:01,124
if ID<0>: --> if ID<0> or EXPR:$48$0$0,0$0,0$0,0$00:00:00,820
ID<0>.ID() --> ID<0>.ID(<...>)$6706$782$0,11661198926334626$0,1564$0,07142857142857142$00:00:00,961
ID = ID.ID<0>(<...>) --> ID = ID.ID.ID<0>(<...>)$1138$578$0,507908611599297$0,507908611599297$0,14285714285714285$00:00:01,380
ID = ID.ID<0>(EXPR) --> ID = ID.ID<0>(EXPR, EXPR)$525$368$0,700952380952381$0,700952380952381$0,02040816326530612$00:00:02,560
